employee_id,age,gender,role,experience_years,salary,projects_assigned,certifications,remote,overtime_hours,satisfaction_level,performance_score,training_hours,left_company
3279,35,Male,DevOps,3,2890.96,3,1,0,13.7,0.23,50.0,65,0
3280,39,Male,Security Analyst,8,2622.44,3,2,0,19.0,0.23,51.9,51,0
3281,28,Male,Product Manager,2,2771.25,1,3,1,4.6,0.44,50.0,27,0
3282,35,Male,SysAdmin,6,2954.23,3,2,1,12.3,0.33,50.0,66,1
3283,22,Female,Data Engineer,0,2741.95,3,2,1,6.4,0.41,50.0,8,0
3284,42,Male,Data Analyst,4,2947.04,1,3,1,9.0,0.5,50.0,82,0
3285,22,Male,SysAdmin,0,2708.9,1,1,1,8.9,0.43,50.0,26,0
3286,47,Male,Developer,8,2854.99,3,3,0,0.0,0.29,50.0,34,0
3287,32,Female,QA Engineer,2,2379.62,5,0,1,11.3,0.4,50.0,31,0
3288,33,Female,SysAdmin,5,2568.05,1,2,1,10.5,0.43,50.0,18,1
3289,29,Male,Data Engineer,3,2248.32,3,0,0,9.9,0.18,50.0,78,0
3290,32,Female,SysAdmin,3,2523.78,4,3,1,7.6,0.42,50.0,55,0
3291,46,Male,Data Engineer,9,2932.74,2,3,1,0.0,0.4,50.0,64,0
3292,22,Male,Product Manager,0,2632.65,2,1,0,10.8,0.12,50.0,15,1
3293,45,Male,Developer,9,2993.37,3,3,1,13.9,0.32,50.0,43,0
3294,37,Male,Developer,7,3077.46,2,3,1,21.8,0.38,50.0,50,0
3295,25,Female,Data Analyst,1,2945.97,4,3,0,12.6,0.11,50.0,45,0
3296,26,Female,QA Engineer,1,2322.21,1,1,1,28.7,0.38,50.0,16,0
3297,48,Male,Product Manager,12,2612.87,4,2,0,10.1,0.24,50.0,61,0
3298,27,Female,Product Manager,1,2402.2,5,1,1,11.6,0.43,50.0,42,0
3299,25,Male,DevOps,1,2557.7,1,2,1,8.5,0.33,50.0,20,1
3300,44,Female,Developer,8,2713.26,1,1,0,6.4,0.19,50.0,2,0
3301,37,Female,QA Engineer,5,2763.67,5,2,0,14.0,0.18,50.0,52,0
3302,27,Female,Product Manager,2,2872.74,1,4,0,18.8,0.14,50.0,89,1
3303,36,Female,SysAdmin,7,2896.56,2,2,1,13.7,0.44,50.0,19,0
3304,26,Female,Security Analyst,0,2858.73,2,3,0,11.6,0.16,50.0,43,0
3305,43,Female,Data Engineer,12,2914.85,2,1,0,7.5,0.35,68.5,62,0
3306,43,Female,DevOps,8,3132.72,2,4,0,9.7,0.24,50.0,14,0
3307,39,Female,Data Engineer,8,3025.0,2,2,0,9.8,0.2,50.0,30,0
3308,37,Female,QA Engineer,8,2473.23,2,1,1,11.7,0.38,50.0,22,0
3309,49,Female,DevOps,10,2712.56,1,3,0,10.8,0.11,50.0,59,1
3310,34,Male,QA Engineer,6,2539.7,3,0,0,3.6,0.24,50.0,66,1
3311,25,Male,Product Manager,0,2785.63,5,2,1,20.0,0.37,50.0,43,1
3312,38,Female,Data Analyst,4,2664.18,1,2,0,24.0,0.07,50.0,23,1
3313,51,Female,Data Engineer,13,2835.89,5,1,1,9.7,0.4,64.3,31,0
3314,26,Female,SysAdmin,2,2779.86,2,2,0,10.7,0.16,50.0,27,0
3315,32,Female,Security Analyst,5,2667.55,2,3,0,14.2,0.15,50.0,20,0
3316,38,Female,SysAdmin,7,2817.82,4,3,1,4.8,0.45,50.0,37,0
3317,34,Male,SysAdmin,4,2461.39,1,1,1,13.6,0.37,50.0,51,0
3318,27,Female,SysAdmin,1,2416.73,1,1,1,6.7,0.37,50.0,49,0
3319,43,Female,Data Analyst,12,2650.08,4,1,1,7.6,0.3,50.0,39,0
3320,53,Female,Data Engineer,10,2820.84,2,0,1,1.3,0.51,50.0,41,0
3321,36,Female,Data Analyst,6,2140.39,5,0,0,7.1,0.13,50.0,38,1
3322,27,Male,SysAdmin,2,3223.16,2,4,0,11.6,0.17,50.0,14,0
3323,22,Female,Product Manager,0,2619.1,2,1,0,22.2,0.11,50.0,43,0
3324,37,Male,Data Analyst,5,1811.08,4,1,0,8.3,0.11,50.0,28,0
3325,43,Female,Security Analyst,12,2827.29,5,3,1,6.4,0.33,50.0,13,0
3326,38,Female,Product Manager,6,3435.92,2,2,0,13.1,0.06,50.0,47,1
3327,34,Female,Product Manager,6,2490.44,2,3,1,18.2,0.38,50.0,27,0
3328,30,Female,Data Engineer,1,3137.31,4,3,1,19.7,0.32,50.0,44,0
3329,26,Male,Data Engineer,1,2683.98,3,1,1,0.0,0.44,50.0,56,0
3330,41,Female,Developer,9,2569.44,2,2,0,10.7,0.19,50.0,20,0
3331,42,Female,Security Analyst,9,2549.31,4,0,0,22.8,0.02,50.0,41,0
3332,22,Male,QA Engineer,0,2685.18,1,1,0,1.3,0.15,50.0,3,0
3333,47,Female,Product Manager,5,2669.34,5,1,1,11.5,0.41,53.3,70,0
3334,39,Female,Developer,3,2837.51,4,3,1,12.0,0.36,50.0,12,0
3335,46,Male,DevOps,9,2821.55,1,3,1,0.5,0.35,50.0,29,1
3336,24,Female,QA Engineer,0,2659.91,4,1,0,13.8,0.17,50.0,66,1
3337,24,Female,Product Manager,1,2554.02,2,0,1,14.3,0.38,50.0,35,0
3338,33,Male,Developer,3,2646.07,5,0,0,6.2,0.24,50.0,16,0
3339,39,Male,QA Engineer,6,2568.03,3,1,1,1.6,0.46,50.0,54,0
3340,49,Male,QA Engineer,6,2821.82,5,2,1,19.7,0.35,50.0,53,0
3341,40,Female,Data Analyst,7,2342.01,2,1,1,2.2,0.43,50.0,27,0
3342,33,Female,SysAdmin,3,2103.16,1,0,1,20.2,0.37,50.0,29,0
3343,26,Male,QA Engineer,0,2813.64,2,3,1,12.6,0.41,50.0,31,0
3344,44,Female,DevOps,7,2817.92,1,4,1,8.8,0.38,50.0,35,0
3345,27,Male,QA Engineer,1,2748.2,2,2,0,19.7,0.01,50.0,2,0
3346,48,Female,Security Analyst,15,2698.74,4,1,1,8.2,0.37,50.6,36,0
3347,32,Female,Product Manager,2,2466.91,1,0,0,9.9,0.13,50.0,75,0
3348,47,Male,SysAdmin,10,2346.58,1,0,1,15.0,0.5,50.0,22,0
3349,40,Male,Security Analyst,10,2430.33,1,1,1,5.4,0.36,50.0,28,0
3350,33,Male,QA Engineer,5,2591.87,2,0,1,11.7,0.43,50.0,16,0
3351,30,Female,Security Analyst,4,3116.56,2,3,0,1.8,0.16,50.0,52,0
3352,32,Female,SysAdmin,5,2601.95,5,1,1,14.4,0.28,50.0,64,0
3353,38,Male,Data Analyst,6,2446.26,4,1,1,5.2,0.47,50.0,63,0
3354,35,Female,Security Analyst,6,2900.03,3,2,1,12.1,0.35,50.0,15,0
3355,30,Male,Product Manager,1,2350.33,3,1,0,34.2,0.16,50.0,49,0
3356,33,Male,Data Analyst,4,2387.2,2,1,0,4.5,0.3,50.0,68,0
3357,35,Male,SysAdmin,6,3328.78,2,5,1,21.4,0.3,50.0,50,0
3358,22,Female,DevOps,0,2279.26,1,1,0,9.3,0.12,50.0,49,0
3359,38,Male,Product Manager,7,2345.03,5,1,1,15.7,0.39,50.0,30,0
3360,27,Male,SysAdmin,2,2991.42,5,2,1,17.1,0.33,50.0,44,0
3361,25,Male,Data Engineer,0,2873.22,4,5,1,15.4,0.41,50.0,64,0
3362,22,Female,Security Analyst,0,2384.99,5,0,1,11.7,0.46,50.0,46,0
3363,22,Male,SysAdmin,0,2950.8,1,1,0,0.0,0.22,50.0,15,0
3364,24,Male,QA Engineer,0,2719.11,4,1,1,16.5,0.38,50.0,30,0
3365,29,Female,Security Analyst,3,2243.76,4,0,1,10.4,0.35,50.0,64,0
3366,50,Female,DevOps,10,2520.57,1,0,1,5.1,0.47,50.0,46,0
3367,30,Female,Developer,4,2684.62,3,1,1,6.1,0.36,50.0,42,0
3368,36,Male,Data Analyst,5,2229.54,3,0,1,0.6,0.49,50.0,28,0
3369,38,Male,SysAdmin,5,2705.12,5,1,0,11.0,0.2,50.0,63,0
3370,36,Male,Security Analyst,7,3164.81,4,3,0,6.8,0.14,50.0,73,1
3371,34,Male,QA Engineer,5,3214.8,5,3,0,7.7,0.14,50.0,65,1
3372,25,Female,Data Analyst,1,2690.07,3,1,1,15.2,0.35,50.0,68,0
3373,46,Male,Product Manager,5,2763.0,2,1,1,7.9,0.37,50.0,32,0
3374,49,Female,SysAdmin,15,2571.25,3,0,0,11.7,0.12,62.1,29,0
3375,22,Male,Developer,0,2945.4,5,1,0,7.2,0.12,50.0,36,0
3376,26,Male,DevOps,2,2723.82,4,3,0,11.5,0.11,50.0,40,0
3377,32,Female,Data Engineer,3,2314.86,2,0,0,4.6,0.25,50.0,68,0
3378,27,Male,Data Analyst,2,2516.02,4,1,0,0.7,0.24,50.0,63,0
3379,39,Male,SysAdmin,9,2645.0,2,2,1,7.5,0.35,50.0,50,0
3380,29,Female,SysAdmin,1,2216.95,2,0,1,7.3,0.38,50.0,11,0
3381,52,Female,DevOps,12,2693.38,2,2,0,5.9,0.26,50.0,6,1
3382,44,Female,Data Engineer,11,3205.55,4,3,1,12.0,0.45,50.0,44,0
3383,36,Male,SysAdmin,7,2623.98,2,2,1,19.1,0.26,50.0,57,0
3384,43,Female,Data Engineer,8,2933.39,5,4,0,0.0,0.22,50.0,38,0
3385,43,Female,SysAdmin,9,2732.02,3,0,0,14.8,0.18,50.0,78,0
3386,30,Male,QA Engineer,4,2201.63,1,1,1,21.1,0.31,50.0,18,0
3387,28,Female,Data Analyst,3,2762.89,4,1,1,15.1,0.42,50.0,15,0
3388,35,Male,DevOps,6,2706.66,1,2,0,11.5,0.12,50.0,26,0
3389,41,Male,Data Analyst,6,2697.88,5,1,1,12.4,0.35,50.0,25,1
3390,36,Male,QA Engineer,8,2960.81,4,3,1,15.0,0.37,50.0,50,0
3391,22,Female,Data Analyst,0,2877.74,5,1,1,0.0,0.45,50.0,31,1
3392,28,Male,QA Engineer,1,2523.45,2,2,1,0.0,0.43,50.0,9,0
3393,34,Male,Developer,4,2482.13,5,2,0,11.0,0.19,50.0,57,0
3394,34,Male,SysAdmin,3,3122.11,3,4,0,10.3,0.22,50.0,4,0
3395,50,Female,Security Analyst,6,2375.05,3,1,0,19.5,0.1,50.0,18,0
3396,23,Male,Security Analyst,0,2762.53,3,1,0,9.5,0.19,50.0,7,0
3397,39,Male,Data Engineer,3,3287.47,1,5,0,5.1,0.16,50.0,44,0
3398,46,Female,Data Analyst,11,2667.87,4,1,1,0.0,0.4,50.0,43,0
3399,53,Female,Security Analyst,7,2465.46,2,1,1,7.0,0.36,50.0,78,0
3400,31,Female,Data Engineer,2,2743.49,4,2,0,4.8,0.22,50.0,58,1
3401,38,Female,SysAdmin,3,2853.06,1,3,0,12.0,0.17,50.0,68,0
3402,39,Female,Developer,3,2789.84,4,0,1,14.5,0.42,50.0,45,0
3403,36,Male,Data Engineer,4,2394.65,5,0,0,1.9,0.19,50.0,20,0
3404,34,Female,Security Analyst,5,2617.08,4,2,1,15.6,0.32,50.0,42,0
3405,38,Female,Data Analyst,9,2804.17,5,1,1,0.0,0.42,50.0,51,0
3406,22,Male,Security Analyst,0,2861.16,4,4,1,18.9,0.47,50.0,54,0
3407,40,Male,DevOps,9,2964.87,1,1,1,3.8,0.47,50.0,30,0
3408,36,Male,Data Analyst,3,2731.72,1,4,0,17.4,0.1,50.0,49,1
3409,33,Female,QA Engineer,3,3108.17,4,2,0,5.0,0.17,50.0,21,1
3410,51,Male,SysAdmin,6,2451.75,4,0,0,11.5,0.12,50.0,19,0
3411,29,Male,Security Analyst,3,2368.05,2,0,1,6.2,0.44,50.0,17,0
3412,31,Female,Data Analyst,2,2948.95,2,1,0,14.7,0.25,50.0,40,0
3413,50,Female,SysAdmin,11,2847.84,1,3,0,3.1,0.25,50.0,16,0
3414,28,Female,Data Engineer,1,2543.35,2,2,1,0.0,0.44,50.0,31,1
3415,30,Female,QA Engineer,2,2887.86,3,3,1,14.1,0.32,50.0,58,0
3416,33,Male,DevOps,6,2726.18,4,1,0,6.1,0.27,50.0,19,0
3417,41,Female,Data Analyst,9,2734.5,2,2,0,21.9,0.1,50.0,29,1
3418,36,Female,Data Analyst,7,2541.6,3,1,1,13.3,0.41,50.0,41,0
3419,24,Female,Data Analyst,0,2837.57,3,3,0,18.1,0.23,50.0,44,0
3420,30,Male,DevOps,4,2716.37,5,1,1,18.6,0.29,50.0,30,0
3421,30,Female,QA Engineer,3,2667.18,2,3,0,6.8,0.28,50.0,55,0
3422,34,Female,Security Analyst,6,2689.85,4,1,0,10.0,0.2,50.0,51,0
3423,38,Female,Data Analyst,5,2755.02,4,0,1,12.3,0.39,50.0,62,1
3424,38,Female,DevOps,7,2883.72,3,1,1,4.5,0.47,50.0,38,0
3425,22,Female,Data Engineer,0,2745.55,2,0,0,5.7,0.12,50.0,29,0
3426,43,Male,SysAdmin,7,2276.69,5,0,1,10.3,0.42,50.0,26,1
3427,37,Male,Security Analyst,8,2935.17,1,1,1,18.4,0.35,50.0,46,1
3428,46,Female,QA Engineer,14,2521.14,2,0,0,10.4,0.25,54.0,32,0
3429,38,Male,DevOps,6,2682.39,1,1,1,12.3,0.39,50.0,28,1
3430,43,Female,Security Analyst,7,2752.98,4,2,1,14.6,0.34,50.0,31,0
3431,38,Male,Product Manager,6,2471.43,4,1,1,18.2,0.32,50.0,26,0
3432,45,Female,QA Engineer,12,2481.64,3,0,1,14.9,0.34,50.0,43,0
3433,39,Female,Data Engineer,7,3058.17,4,3,1,8.2,0.43,50.0,11,0
3434,34,Male,QA Engineer,2,3463.85,1,6,0,7.8,0.28,50.0,46,0
3435,53,Male,Security Analyst,12,2940.53,3,2,1,0.0,0.39,54.4,53,0
3436,42,Male,Product Manager,4,2586.92,1,2,0,4.1,0.18,50.0,28,0
3437,39,Male,Developer,8,2869.43,5,3,0,13.9,0.14,50.0,78,1
3438,24,Male,Developer,0,2501.76,4,0,1,3.1,0.33,50.0,40,0
3439,24,Female,Product Manager,0,2430.18,1,2,0,3.8,0.17,50.0,8,0
3440,37,Female,Developer,7,3170.61,4,4,0,16.5,0.12,50.0,34,0
3441,36,Female,Data Analyst,3,2984.31,4,3,1,2.2,0.45,50.0,41,0
3442,30,Male,DevOps,2,3336.81,4,4,0,4.0,0.24,50.0,48,0
3443,36,Female,QA Engineer,5,2513.19,2,1,1,4.1,0.38,50.0,34,0
3444,47,Female,Security Analyst,7,2736.74,5,2,1,0.3,0.55,50.0,19,0
3445,40,Male,DevOps,6,3049.3,4,4,1,4.7,0.4,50.0,18,0
3446,25,Female,DevOps,1,2736.8,1,1,0,0.0,0.27,50.0,26,0
3447,34,Female,DevOps,6,2361.36,4,0,0,26.7,0.1,50.0,28,0
3448,28,Female,QA Engineer,3,2999.36,5,2,1,7.9,0.42,50.0,17,0
3449,31,Male,Product Manager,5,2405.21,1,0,0,10.3,0.24,50.0,25,0
3450,31,Male,Developer,3,2645.99,1,1,0,0.0,0.25,50.0,53,0
3451,31,Female,Security Analyst,2,2607.14,2,2,1,3.5,0.47,50.0,72,0
3452,24,Male,Data Engineer,0,2219.76,1,0,1,10.1,0.43,50.0,55,0
3453,33,Female,Data Engineer,5,2576.68,4,1,1,0.1,0.48,50.0,66,0
3454,30,Female,SysAdmin,3,2579.17,2,2,1,15.8,0.37,50.0,59,0
3455,22,Female,QA Engineer,0,2396.11,3,1,0,11.0,0.13,50.0,56,0
3456,51,Female,Developer,10,2442.55,2,0,0,7.1,0.16,50.0,33,1
3457,43,Male,DevOps,8,3006.82,2,5,0,9.5,0.12,53.0,42,0
3458,31,Female,DevOps,3,2535.54,3,1,0,5.8,0.27,50.0,31,0
3459,35,Female,Developer,7,2505.59,1,0,0,0.0,0.26,52.0,35,0
3460,25,Female,Data Engineer,1,2814.15,1,1,0,11.2,0.24,50.0,41,0
3461,48,Female,SysAdmin,14,2422.55,1,0,0,0.1,0.19,50.0,54,1
3462,50,Female,Product Manager,10,2770.42,2,1,1,9.7,0.41,53.7,48,1
3463,36,Male,Data Engineer,6,2196.0,3,0,0,17.3,0.11,50.0,36,0
3464,43,Male,Developer,12,2200.22,2,0,1,8.8,0.35,50.0,41,0
3465,36,Female,Product Manager,7,3372.62,3,5,1,10.6,0.34,50.0,48,1
3466,24,Female,Product Manager,0,2609.27,4,2,0,2.2,0.38,50.0,53,0
3467,31,Male,Developer,2,2402.65,4,1,1,0.0,0.49,50.0,9,0
3468,36,Female,Data Analyst,5,2247.75,2,0,0,16.8,0.12,50.0,18,1
3469,31,Male,QA Engineer,3,2381.42,5,0,1,15.9,0.3,50.0,62,0
3470,33,Male,Security Analyst,5,2877.67,1,2,1,18.6,0.31,50.0,38,0
3471,34,Male,Data Engineer,6,2163.3,2,1,0,25.1,0.18,50.0,31,0
3472,34,Male,DevOps,2,3125.63,4,1,1,6.1,0.38,50.0,34,0
3473,35,Male,Developer,4,3063.16,3,4,0,12.3,0.12,50.0,34,0
3474,26,Male,Data Analyst,1,2276.14,2,0,0,17.9,0.09,50.0,51,0
3475,29,Male,Product Manager,3,2716.89,1,2,0,23.8,0.16,50.0,17,0
3476,24,Male,Product Manager,1,2555.74,3,2,0,17.8,0.09,50.0,40,0
3477,42,Male,Data Analyst,7,2484.81,4,0,0,3.5,0.29,50.0,44,0
3478,22,Male,Data Engineer,0,2888.61,5,4,0,21.7,0.13,50.0,47,0
3479,44,Female,Data Engineer,11,2477.75,2,0,1,16.1,0.4,50.0,44,0
3480,46,Female,SysAdmin,11,2802.54,4,3,0,11.9,0.25,50.0,50,1
3481,32,Male,SysAdmin,3,2567.6,4,0,1,6.6,0.38,50.0,28,0
3482,22,Male,Data Analyst,0,2793.88,2,0,1,20.9,0.36,50.0,21,0
3483,32,Male,QA Engineer,5,2907.67,4,4,0,29.6,0.07,50.0,89,0
3484,34,Female,Security Analyst,5,2440.11,1,0,0,8.9,0.21,50.0,33,0
3485,26,Female,Data Analyst,1,2582.56,2,0,0,11.2,0.3,50.0,36,0
3486,30,Male,Security Analyst,2,3144.15,5,3,1,13.7,0.37,50.0,53,0
3487,47,Female,Data Analyst,10,2975.28,2,3,0,2.6,0.28,50.0,71,0
3488,40,Male,Data Analyst,6,2749.9,1,3,0,10.2,0.28,50.0,29,0
3489,27,Female,Data Engineer,1,2359.11,2,1,1,14.5,0.33,50.0,20,0
3490,22,Male,SysAdmin,0,2504.15,3,0,1,23.6,0.26,50.0,15,1
3491,32,Male,QA Engineer,3,2734.42,1,1,0,8.8,0.19,50.0,71,0
3492,33,Male,Product Manager,3,2703.9,4,1,1,13.4,0.32,50.0,19,0
3493,38,Female,Data Engineer,6,2879.51,3,2,1,5.4,0.39,50.0,39,0
3494,30,Male,Product Manager,3,2195.11,2,0,0,16.3,0.13,50.0,20,1
3495,39,Female,Developer,7,2335.86,1,0,1,9.1,0.39,50.0,11,0
3496,50,Male,Data Engineer,9,2568.5,2,1,0,16.6,0.1,50.0,34,0
3497,41,Female,SysAdmin,7,2649.13,4,1,1,5.1,0.43,50.0,21,0
3498,34,Male,Developer,6,2955.36,1,3,1,0.0,0.43,50.0,26,0
3499,33,Female,Product Manager,4,2818.05,5,2,0,4.6,0.21,50.0,80,0
3500,32,Female,Data Analyst,5,2356.74,5,2,1,20.8,0.36,50.0,48,1
3501,44,Male,Data Engineer,8,2335.58,4,1,1,8.8,0.41,50.0,58,0
3502,29,Male,DevOps,3,2610.14,5,1,0,9.2,0.25,50.0,56,0
3503,35,Male,DevOps,2,2780.55,3,2,0,12.1,0.24,50.0,37,0
3504,35,Female,Product Manager,5,2568.56,2,1,1,10.5,0.37,50.0,31,0
3505,30,Female,Developer,4,2530.63,2,0,0,13.5,0.18,50.0,44,0
3506,24,Female,DevOps,1,3031.54,4,3,1,11.1,0.4,50.0,43,1
3507,37,Male,SysAdmin,8,2377.94,3,1,1,32.4,0.23,50.0,28,0
3508,34,Male,Product Manager,3,2254.54,1,1,1,19.5,0.29,50.0,42,0
3509,39,Male,Data Engineer,7,2820.63,3,3,1,16.5,0.39,50.0,25,1
3510,30,Female,Security Analyst,3,2583.46,3,0,1,15.7,0.41,50.0,36,0
3511,44,Female,Data Analyst,9,3101.06,4,4,0,13.0,0.13,50.0,33,0
3512,27,Female,Data Analyst,1,2393.35,1,0,0,7.9,0.21,50.0,14,0
3513,48,Female,QA Engineer,14,2955.16,1,1,1,14.9,0.35,54.4,0,0
3514,22,Male,SysAdmin,0,3325.31,4,3,1,1.1,0.42,50.0,21,0
3515,38,Male,Data Analyst,6,3045.51,4,3,0,1.8,0.22,50.0,76,0
3516,38,Female,SysAdmin,4,3065.47,2,2,1,7.7,0.44,50.0,33,0
3517,28,Female,DevOps,1,2449.92,3,2,1,12.7,0.4,50.0,55,0
3518,38,Female,Data Analyst,7,2475.25,1,0,1,4.9,0.47,50.0,0,1
3519,45,Male,Security Analyst,7,2344.56,3,0,0,13.6,0.17,50.0,19,0
3520,22,Female,Security Analyst,0,2589.3,2,0,1,0.3,0.38,50.0,12,0
3521,39,Female,DevOps,7,2353.67,3,1,0,8.1,0.26,50.0,35,0
3522,22,Female,Security Analyst,0,2592.63,1,1,0,0.0,0.3,50.0,88,0
3523,27,Female,Security Analyst,2,2473.97,2,1,0,11.4,0.07,50.0,49,0
3524,48,Male,QA Engineer,5,2911.3,3,2,0,21.8,0.11,50.0,73,0
3525,30,Female,DevOps,4,2650.06,4,2,1,10.5,0.38,50.0,34,0
3526,25,Female,Product Manager,1,2438.57,2,2,0,17.6,0.17,50.0,67,0
3527,33,Female,DevOps,6,3143.36,3,4,0,17.3,0.19,50.0,81,0
3528,51,Male,QA Engineer,12,2922.15,3,2,1,8.4,0.42,50.0,37,0
3529,22,Female,Developer,0,2272.39,4,0,0,14.5,0.16,50.0,29,0
3530,26,Female,Data Engineer,0,2734.08,5,1,0,1.1,0.18,50.0,13,0
3531,46,Male,QA Engineer,10,2620.73,5,1,0,8.6,0.3,50.0,33,0
3532,49,Male,Data Engineer,13,2769.5,5,2,1,10.3,0.47,50.0,41,0
3533,34,Male,QA Engineer,6,2464.45,1,3,0,3.6,0.28,50.0,80,0
3534,25,Male,Developer,1,2979.82,2,2,1,10.8,0.46,50.0,14,0
3535,51,Female,Product Manager,8,2670.75,5,1,1,5.2,0.37,50.0,41,0
3536,47,Female,Data Analyst,14,2955.5,4,3,1,16.7,0.39,50.0,3,0
3537,40,Female,Data Engineer,10,2533.56,2,0,1,1.3,0.48,50.0,31,0
3538,28,Male,Data Analyst,1,3098.93,4,4,1,4.5,0.33,50.0,46,0
3539,34,Female,DevOps,6,3047.27,1,2,1,10.0,0.42,50.0,50,0
3540,33,Male,Security Analyst,3,2670.65,4,0,0,2.9,0.19,50.0,51,0
3541,37,Female,Data Analyst,7,2659.76,1,2,1,22.0,0.34,50.0,47,0
3542,46,Female,Data Analyst,8,3147.81,4,1,0,0.0,0.29,50.0,51,0
3543,42,Female,Data Engineer,11,3054.07,2,3,1,4.8,0.42,50.0,40,0
3544,26,Male,Security Analyst,0,3140.13,5,2,1,11.6,0.43,50.0,19,0
3545,46,Female,DevOps,9,2644.93,2,1,1,22.0,0.37,50.0,2,0
3546,37,Male,QA Engineer,5,2923.93,5,3,1,0.0,0.4,50.0,29,1
3547,40,Male,QA Engineer,5,2351.79,3,1,0,2.9,0.15,50.0,37,0
3548,46,Male,DevOps,10,2245.27,2,1,1,5.9,0.35,50.0,65,1
3549,26,Female,Product Manager,1,3053.79,5,4,1,20.7,0.42,50.0,37,0
3550,34,Male,Product Manager,5,2382.01,5,0,1,15.2,0.3,50.0,36,0
3551,30,Male,SysAdmin,4,3280.21,2,5,1,4.4,0.41,50.0,47,0
3552,22,Male,Data Engineer,0,2913.13,1,4,1,18.1,0.35,50.0,34,0
3553,37,Male,Data Analyst,8,2744.38,5,1,1,12.2,0.33,50.0,56,0
3554,55,Male,Data Analyst,11,2931.23,2,2,0,10.9,0.17,50.0,79,0
3555,22,Male,Security Analyst,0,3097.46,3,2,0,12.9,0.07,50.0,83,0
3556,34,Male,Security Analyst,4,2923.66,5,0,1,3.5,0.49,50.0,41,0
3557,40,Male,SysAdmin,3,2600.78,1,0,0,12.4,0.21,50.0,46,0
3558,35,Male,QA Engineer,7,3003.96,4,1,1,8.0,0.48,50.0,71,0
3559,34,Male,SysAdmin,3,2837.95,5,2,1,29.3,0.26,50.0,37,0
3560,24,Male,DevOps,1,2505.8,2,0,0,21.5,0.1,50.0,53,0
3561,36,Male,Product Manager,3,2852.83,2,4,1,8.6,0.41,50.0,17,0
3562,28,Female,Data Engineer,3,2618.28,5,1,1,13.0,0.35,50.0,33,1
3563,22,Male,SysAdmin,0,2986.21,1,4,1,2.9,0.4,50.0,63,0
3564,44,Female,QA Engineer,4,2410.31,4,1,1,12.4,0.28,50.0,25,1
3565,42,Female,DevOps,9,2140.72,2,0,1,1.9,0.53,50.0,37,0
3566,35,Male,Data Analyst,4,2595.83,2,1,0,6.4,0.17,50.0,8,0
3567,36,Female,Security Analyst,6,2529.72,3,2,0,14.1,0.16,50.0,80,1
3568,43,Male,DevOps,8,2421.43,2,0,0,2.3,0.22,50.0,65,0
3569,36,Male,Product Manager,3,2910.62,5,2,1,3.1,0.42,50.0,43,0
3570,42,Female,Data Engineer,11,2453.59,2,1,0,4.1,0.19,51.3,50,0
3571,32,Female,QA Engineer,3,2353.13,3,1,0,9.2,0.18,50.0,47,0
3572,45,Male,Data Analyst,11,2685.12,5,1,0,19.7,0.3,64.0,67,0
3573,37,Male,Data Analyst,6,2765.97,5,3,0,18.2,0.18,50.0,29,0
3574,36,Female,Security Analyst,6,2474.7,2,1,0,6.9,0.15,50.0,54,0
3575,24,Female,DevOps,0,2484.54,4,2,0,19.5,0.11,50.0,61,0
3576,37,Female,Developer,4,2639.24,1,0,0,9.7,0.13,50.0,64,0
3577,28,Male,Data Analyst,2,2863.14,3,2,0,11.1,0.11,50.0,0,0
3578,29,Female,Data Engineer,2,2294.95,3,1,1,9.6,0.44,50.0,28,0
3579,28,Female,Data Engineer,2,2238.31,1,0,1,14.8,0.35,50.0,19,1
3580,26,Male,DevOps,1,2769.03,3,1,0,3.9,0.29,50.0,42,0
3581,51,Male,Security Analyst,13,2638.15,5,3,1,6.6,0.37,50.0,0,1
3582,45,Male,Developer,5,2408.87,4,1,1,17.8,0.4,50.0,0,0
3583,50,Male,Data Engineer,9,2705.19,3,1,1,7.0,0.44,55.9,83,0
3584,25,Male,SysAdmin,1,2447.5,2,1,0,5.3,0.22,50.0,52,0
3585,35,Male,Data Engineer,3,3018.52,2,1,0,0.0,0.3,50.0,42,1
3586,24,Male,DevOps,0,2690.54,2,1,1,13.7,0.38,50.0,47,0
3587,29,Male,Data Engineer,1,2804.63,1,2,1,2.4,0.45,50.0,42,0
3588,27,Male,Data Engineer,2,2590.59,1,1,0,21.3,0.16,50.0,59,0
3589,44,Female,SysAdmin,10,2773.01,5,1,1,13.9,0.25,50.0,27,0
3590,31,Female,Product Manager,2,2656.32,2,1,1,0.7,0.48,50.0,43,0
3591,43,Female,QA Engineer,4,3101.92,4,5,0,11.4,0.16,50.0,44,0
3592,39,Female,Developer,8,2421.71,2,2,1,5.4,0.36,50.0,19,0
3593,53,Male,Product Manager,11,2483.05,4,1,1,14.7,0.33,50.4,65,1
3594,23,Female,Product Manager,0,2682.59,3,2,0,8.0,0.16,50.0,31,0
3595,45,Female,QA Engineer,13,2875.13,4,2,1,25.9,0.38,51.2,60,0
3596,44,Female,Developer,9,3086.12,5,3,1,25.6,0.25,50.0,42,0
3597,27,Female,DevOps,1,2749.95,3,2,1,6.3,0.44,50.0,72,0
3598,43,Female,SysAdmin,10,2466.92,2,0,1,9.0,0.42,50.0,19,0
3599,37,Male,SysAdmin,8,2360.5,1,1,1,15.6,0.34,50.0,18,1
