tenure_months,salary_usd,avg_weekly_hours,trainings_completed,tickets_per_month,job_satisfaction,left_company
31,42600,45.0,4,49,1,1
56,51300,35.4,0,45,1,1
35,42600,46.0,2,36,4,0
38,45100,34.7,2,50,4,0
37,42200,40.2,2,48,2,0
33,45300,42.8,3,51,3,0
52,50200,42.7,3,45,2,0
45,50400,38.1,2,43,1,0
22,40000,37.8,2,33,5,0
44,48200,43.3,1,38,2,1
52,46400,46.0,3,46,3,0
27,44000,47.5,5,35,2,0
27,43000,41.6,3,39,3,0
29,41900,41.1,2,31,3,1
37,42800,47.2,5,44,1,0
29,46000,42.3,3,43,3,1
48,47800,42.2,3,50,2,0
65,50900,42.6,1,46,1,0
25,42800,46.9,4,35,4,1
23,47400,42.7,3,28,4,0
31,40800,47.7,4,36,4,0
33,46200,44.5,4,33,5,0
39,46900,45.7,4,49,3,1
39,43900,39.4,2,47,1,0
32,48000,42.4,1,49,2,1
7,38300,45.4,3,27,5,0
47,48400,39.8,1,41,1,1
16,40500,47.8,6,35,5,0
22,42300,43.0,4,37,4,0
36,44200,40.7,3,41,3,0
35,47700,39.4,2,42,3,0
25,42000,42.6,3,46,4,0
57,44300,41.0,2,48,1,1
38,47700,36.7,2,51,3,0
50,44900,46.9,3,39,3,0
51,46000,32.0,0,49,1,0
45,47400,40.9,1,42,4,1
40,48000,42.6,3,35,3,0
31,47400,41.9,2,41,2,0
36,45000,42.0,2,37,3,0
49,47200,41.9,4,32,3,1
52,45800,41.3,3,44,1,1
35,41200,46.3,4,44,3,0
25,38400,41.4,6,37,5,0
51,50100,35.1,2,46,2,1
35,45900,41.3,3,39,5,0
45,44500,44.1,2,40,4,0
34,44900,33.0,1,43,3,1
37,43700,36.0,3,34,2,1
18,43100,44.2,6,32,5,0
45,45400,40.2,3,44,2,1
27,42300,41.3,1,38,4,0
30,43100,41.2,3,36,4,0
47,50500,42.6,4,39,2,0
17,45300,48.2,6,32,3,0
39,42000,45.3,3,34,2,0
47,43100,38.2,2,38,1,1
24,43700,46.6,2,42,4,1
41,47600,35.1,2,47,4,0
41,48800,36.2,4,43,2,0
37,41000,49.3,4,39,3,0
25,41200,45.2,3,33,3,0
34,42500,40.9,0,41,3,0
58,52600,34.7,0,49,1,0
36,45300,38.3,2,45,3,0
43,47900,42.9,3,38,4,0
8,43900,51.6,5,32,3,0
43,43700,37.4,1,42,3,0
30,41600,46.9,4,35,3,0
34,46600,43.4,4,47,2,0
59,48300,38.2,0,43,1,0
11,43300,46.1,5,31,3,1
38,41500,41.7,2,20,3,0
24,43300,41.7,5,43,5,0
40,47000,41.7,2,38,2,0
14,44100,47.6,4,33,4,0
31,44300,37.8,2,39,3,0
51,47000,39.0,3,45,3,0
23,37700,45.0,3,35,5,0
47,47000,36.8,3,49,1,1
35,45000,45.8,4,41,3,0
49,48600,45.3,2,42,2,0
28,45200,43.6,5,35,4,0
26,39200,47.3,5,31,4,0
44,39500,40.7,2,44,3,0
37,43300,43.0,4,42,2,0
26,39700,52.2,3,34,4,0
16,44100,48.8,5,40,4,0
35,43800,44.7,4,40,3,0
31,45700,42.3,3,39,3,0
42,47500,45.0,3,44,3,0
42,45300,39.9,2,45,1,1
42,38800,41.1,4,31,3,0
49,44400,39.4,4,38,3,0
30,45300,43.5,2,36,4,0
17,45200,43.1,6,36,5,0
52,46300,37.4,2,40,3,0
48,46400,40.0,2,39,3,0
28,44000,42.4,4,36,5,0
68,51600,35.6,1,50,1,1
43,49600,40.6,0,49,4,0
43,46300,44.3,4,42,3,0
44,47900,40.7,2,36,3,0
32,45500,38.4,3,50,1,1
11,40100,48.9,5,29,5,0
27,44200,43.3,6,38,3,1
47,45300,36.6,2,46,2,0
20,41800,47.8,2,28,5,0
56,47100,39.8,2,43,2,0
35,45700,46.4,3,46,4,0
19,42400,45.7,5,33,4,0
42,47900,41.1,3,39,2,0
45,46600,42.7,2,55,2,1
56,49400,31.5,0,49,1,1
25,42000,50.4,5,33,5,0
32,39300,47.5,5,34,5,0
22,40000,41.8,5,40,5,0
15,42000,47.4,5,44,5,0
17,46700,43.0,3,38,3,0
50,51400,38.9,4,44,2,0
44,46900,34.0,3,33,2,0
30,45900,41.2,4,53,2,1
30,45300,42.7,2,40,4,0
52,46300,40.5,5,50,1,0
30,45100,49.7,5,38,5,1
38,44300,46.1,3,39,2,1
23,43300,41.7,3,37,3,0
40,45800,44.1,4,35,3,0
16,45400,49.1,3,41,4,0
41,46600,39.3,1,38,4,0
49,44700,42.9,3,40,1,1
23,42900,50.9,5,33,5,0
26,43200,45.4,6,41,4,0
41,42700,39.3,2,45,2,0
27,43500,44.8,4,36,5,0
22,41500,42.1,3,30,5,0
25,38000,44.7,2,32,4,0
25,38900,45.4,3,42,4,0
31,47900,41.4,1,41,2,0
47,50800,43.3,3,51,3,0
23,43600,44.8,5,31,5,0
45,45400,42.0,1,36,2,0
49,46100,41.9,1,48,2,1
29,45300,42.3,4,44,4,0
41,45400,43.2,3,44,2,0
40,49100,39.8,2,38,2,0
20,42600,47.7,5,27,5,0
37,46700,45.7,3,39,2,0
42,46100,36.3,2,49,4,0
29,42800,45.6,4,38,4,0
30,43900,42.5,4,36,4,0
52,47100,41.0,2,52,1,1
40,47000,40.4,3,36,3,0
24,48200,42.5,2,38,4,0
32,41600,39.9,2,44,3,1
24,39900,50.4,5,35,4,1
45,46400,40.0,3,54,3,0
40,44400,42.7,3,42,3,0
47,43800,43.5,1,39,1,1
13,38500,50.3,3,35,4,0
43,43300,32.1,3,37,4,0
16,40400,49.7,4,30,5,0
19,40300,53.4,5,35,5,0
24,43100,40.2,3,38,3,1
56,49700,37.1,2,48,1,0
25,46400,39.4,5,45,4,0
33,42000,37.6,3,33,3,0
24,45500,49.2,4,38,5,0
39,43200,38.7,4,39,3,0
30,43200,43.5,3,23,4,0
59,48300,40.8,3,61,1,0
28,45200,39.4,3,35,3,0
12,43300,45.0,4,42,4,0
32,50100,38.6,4,49,1,1
37,45300,49.0,6,50,2,0
32,46000,44.3,3,44,3,0
52,49600,42.9,5,40,1,1
28,42100,48.5,5,32,5,0
15,39600,43.4,4,38,5,0
40,46600,35.2,1,44,2,1
43,47500,39.4,2,41,2,1
54,46100,43.5,4,46,1,0
32,43000,45.3,4,46,3,0
59,50500,36.1,1,42,2,0
39,47000,39.0,2,51,2,0
49,46200,45.2,2,38,3,0
30,45600,39.4,1,38,4,0
22,42600,44.6,5,43,3,0
29,45900,38.8,3,41,3,0
57,46700,38.6,3,42,2,0
21,41000,46.5,4,34,4,0
20,44500,45.5,5,30,4,0
12,42700,44.4,3,29,4,0
29,44700,45.3,5,47,3,0
34,47100,44.7,3,37,3,0
15,39900,45.6,2,34,4,0
43,47000,41.9,4,42,3,1
55,45400,35.3,2,48,1,1
21,42400,48.0,3,32,3,1
33,47100,39.7,3,34,3,0
54,47800,37.6,1,45,1,0
26,42900,33.9,3,33,4,0
38,43600,49.1,2,42,3,1
13,43100,40.3,3,32,4,1
34,45300,46.1,4,40,4,0
40,40600,40.4,5,35,4,0
42,46400,41.2,2,39,4,0
23,41100,40.5,4,54,4,0
47,43700,42.8,2,46,2,1
28,46600,42.6,5,37,2,0
38,48800,38.2,2,50,2,0
26,45300,37.0,2,43,5,0
24,43700,46.1,3,33,4,1
56,50100,39.6,3,48,1,1
44,43600,38.9,2,47,1,1
27,44500,44.9,3,38,4,0
30,45600,43.5,3,47,2,0
10,43200,44.5,3,23,4,0
29,44400,39.5,3,38,2,0
9,39900,43.8,1,44,4,0
22,41200,44.0,5,28,5,0
28,42700,37.7,1,43,5,0
45,47100,38.7,2,57,2,0
48,45100,43.7,1,40,2,1
31,47100,40.0,3,44,3,1
35,42300,43.4,2,40,5,0
32,46400,41.6,2,44,4,0
25,46000,46.1,5,47,4,0
50,50000,43.7,2,45,3,0
32,50200,41.9,4,37,3,0
35,43200,39.4,3,46,3,0
52,49700,41.3,3,46,1,0
43,43100,40.7,2,48,2,1
23,42900,48.9,5,30,5,0
20,45300,47.9,5,36,3,0
46,46900,40.9,3,48,3,1
41,47100,48.3,2,39,2,0
37,42400,44.6,4,34,4,0
54,44100,42.4,3,47,2,0
42,47300,40.1,3,45,2,1
34,46800,36.6,4,41,2,0
37,44000,37.7,3,46,2,1
46,42300,37.0,2,51,2,0
47,48400,42.4,3,44,3,0
38,46400,49.4,5,39,3,0
40,44700,42.4,3,41,4,0
49,43900,40.1,4,39,3,0
48,45300,39.0,3,48,1,0
37,38200,36.6,1,35,3,0
46,44200,44.5,4,35,3,0
27,41000,45.1,4,33,5,0
29,42300,42.1,4,40,5,0
28,42400,41.2,3,36,3,0
49,52500,41.8,2,47,2,0
31,42000,42.1,2,44,4,0
21,41400,38.6,4,34,5,0
23,42700,42.0,5,31,4,0
31,41500,43.2,5,37,4,0
24,43200,48.9,4,40,5,0
39,44200,33.4,2,41,4,0
50,47300,39.8,2,45,3,0
38,47900,44.5,1,39,3,0
37,45800,43.0,5,42,3,0
32,43100,47.7,3,43,2,1
39,46900,44.0,2,42,4,0
39,44400,43.8,3,38,2,0
24,40300,42.9,3,42,4,0
48,45100,43.2,3,43,3,0
12,41900,41.4,5,34,5,0
47,44900,41.2,1,43,3,0
60,48300,40.9,2,48,1,1
29,40000,45.3,4,38,4,0
42,44700,44.1,6,38,3,0
45,43600,44.7,1,41,2,1
47,46300,37.6,2,33,2,0
59,45700,35.8,1,33,2,0
30,42500,41.6,3,44,4,0
30,44700,43.3,5,39,3,0
43,48500,33.1,1,40,1,0
10,41200,43.5,4,40,4,0
49,46600,43.9,4,43,2,1
33,44400,35.0,2,46,2,1
21,46800,44.7,3,36,3,0
25,46500,41.2,4,38,4,0
27,43600,39.3,2,43,2,1
45,46200,43.5,3,48,2,0
40,45600,32.2,2,45,3,0
16,43400,48.8,5,33,4,0
48,44300,48.8,3,45,3,0
24,40600,44.6,3,35,4,0
49,50400,39.2,1,47,3,0
37,44000,44.0,5,39,4,0
28,46100,44.4,2,45,3,0
24,43600,43.2,5,41,3,0
43,50000,40.7,4,39,1,1
21,38900,48.8,4,35,3,0
52,42400,38.7,2,39,3,0
28,44800,39.9,4,45,4,0
42,48600,34.1,3,37,1,1
52,46700,42.8,3,47,1,1
52,46100,38.1,1,42,1,1
32,44900,38.6,3,41,2,1
25,45000,47.3,5,35,3,1
39,43400,41.2,2,47,2,0
38,43700,40.4,3,41,2,0
27,45800,45.8,5,39,3,0
35,49600,41.7,5,50,3,0
38,51200,44.7,4,38,4,0
18,42700,47.7,2,37,5,0
41,47200,42.6,2,42,2,0
39,44900,48.4,3,42,2,1
53,50800,42.5,1,52,3,0
46,43500,45.7,2,42,1,1
38,44100,39.7,4,37,2,1
37,44600,46.8,5,35,2,0
50,48000,43.7,3,36,1,0
50,45500,41.4,3,41,3,0
54,47000,37.2,1,50,1,0
57,48300,38.3,2,40,3,0
25,46300,45.8,4,35,2,0
52,45100,38.5,3,39,2,0
23,43400,41.6,4,28,3,0
41,43800,42.3,3,46,2,0
38,44800,39.6,3,46,3,0
63,49300,32.2,2,43,2,0
33,44000,48.0,5,38,3,0
44,50400,40.1,1,48,3,0
43,48800,44.8,3,48,2,1
48,46500,35.0,0,42,3,0
51,47800,37.7,2,43,1,1
18,44500,42.0,5,18,4,0
47,46700,44.6,2,42,1,1
39,41800,42.8,3,39,3,0
51,47900,39.8,1,38,2,1
30,40700,44.7,1,45,3,1
47,48100,40.4,1,51,1,1
50,45600,44.3,1,46,3,0
31,46800,44.4,4,53,2,0
18,43800,48.8,5,35,4,0
18,46300,44.0,3,39,4,0
33,42300,39.1,4,42,4,0
25,40500,47.7,5,28,4,0
25,42300,43.9,5,28,2,0
32,47100,40.5,3,43,4,0
16,46700,42.7,3,31,5,0
52,46300,41.9,2,40,3,0
44,47800,42.3,6,38,2,1
33,45300,39.5,1,48,2,0
15,40000,46.7,5,29,5,0
60,50200,35.8,1,49,1,1
37,47100,49.4,3,45,3,0
52,43800,40.2,1,40,2,0
40,48600,38.1,1,42,4,0
78,55100,37.0,0,50,1,0
37,43300,38.5,3,39,4,0
57,48300,41.6,4,35,3,0
38,45600,42.4,2,44,3,0
31,48200,37.7,2,37,3,0
30,44800,35.3,1,38,4,0
64,48700,31.4,3,39,2,0
43,48300,34.1,1,46,2,0
50,48100,39.8,1,46,2,0
39,48200,39.9,1,42,2,1
36,45000,39.6,2,47,3,1
30,46600,42.0,3,43,3,1
51,49800,28.3,0,41,3,0
41,45900,38.1,4,35,2,0
35,47000,40.3,4,39,3,1
45,46200,35.9,3,38,3,1
36,46000,37.0,5,47,4,0
31,44000,46.2,3,40,4,0
48,49400,37.0,1,50,1,1
45,45500,36.9,2,40,2,0
62,46200,35.6,0,53,1,0
22,41700,46.5,4,29,4,0
34,47500,43.8,3,41,2,0
37,42700,42.5,4,42,3,0
40,46900,36.1,1,37,2,1
38,44000,51.9,2,30,4,0
24,41100,48.0,4,34,3,0
13,42100,44.7,2,36,3,0
37,42300,41.5,5,29,3,0
35,40400,49.9,3,38,2,1
42,44600,38.8,2,40,2,1
48,47800,43.4,3,44,1,1
32,45700,44.6,5,34,3,0
31,41700,38.2,5,36,3,0
16,43600,42.8,4,40,4,0
19,42700,41.3,4,28,4,0
61,48800,38.8,2,52,1,1
29,44300,43.3,4,34,4,0
25,45300,51.0,3,38,4,1
30,44100,48.3,3,48,4,0
33,46500,40.2,4,39,2,0
40,43900,41.5,2,44,3,0
39,42700,48.7,5,41,4,0
46,41500,41.7,1,40,3,0
60,46100,45.7,2,51,2,0
52,48800,42.2,2,47,1,0
23,41100,44.8,4,36,5,0
40,49100,35.6,3,48,3,0
28,41600,52.5,5,47,4,0
48,41800,41.5,2,45,4,0
20,42400,39.6,1,37,4,0
32,50000,44.0,3,36,4,0
31,46200,36.8,1,36,4,0
44,49300,48.4,3,45,1,1
14,40000,48.8,6,40,5,0
66,51000,39.1,0,48,2,0
64,52500,37.7,1,47,1,0
32,36700,39.6,2,41,4,0
19,38000,43.3,4,37,5,0
37,45000,37.1,3,44,3,0
29,44300,48.9,5,43,3,0
27,43200,43.1,4,44,3,0
29,44800,43.7,4,34,4,1
25,43600,40.0,4,43,4,0
38,48200,39.2,2,55,3,0
45,44100,43.3,2,40,3,0
30,40700,38.9,2,28,5,0
32,45300,45.1,5,36,4,0
40,52100,43.8,4,47,2,0
1,42200,44.8,5,25,5,0
27,42100,40.2,3,36,4,0
47,47800,41.1,2,44,1,1
30,43100,42.2,4,34,4,0
31,42700,46.9,4,32,3,0
39,48000,47.9,4,50,3,1
38,40700,41.0,3,32,4,0
43,44300,48.0,2,45,3,0
38,47700,46.4,1,42,3,0
33,45700,40.8,3,42,2,0
35,43300,40.2,4,37,4,0
10,44000,43.8,4,32,4,0
37,47700,40.7,4,40,2,0
34,45400,45.5,3,35,4,0
41,44300,40.9,1,47,4,0
39,41500,37.0,2,45,4,0
28,45000,51.4,5,43,3,1
34,43700,40.9,5,45,2,0
25,42700,43.5,2,44,2,1
28,40500,47.3,3,31,4,0
50,43600,39.0,1,51,2,1
46,43900,34.2,0,45,2,1
37,45500,41.5,2,45,4,0
33,47900,45.2,2,46,2,0
22,45900,43.5,3,37,3,0
42,43900,44.5,2,41,1,1
16,40700,45.4,4,34,5,0
42,41900,43.6,4,31,3,0
57,50600,39.7,2,42,2,0
47,48800,36.3,0,45,2,1
26,46800,44.7,5,39,4,0
62,51900,36.3,0,52,1,0
26,41100,43.9,6,43,3,0
41,46400,44.7,5,40,4,1
35,44700,44.3,3,41,3,0
36,48500,40.7,1,38,1,1
33,42900,51.4,4,44,3,0
17,42100,46.1,6,24,5,0
32,46600,49.9,5,44,4,0
55,47500,37.4,0,45,3,0
58,47600,37.9,0,35,2,0
39,47200,42.5,4,47,2,0
33,44300,41.5,5,48,4,0
31,45500,46.0,5,45,4,1
29,45100,48.7,4,42,3,0
40,43800,40.3,2,37,2,0
45,42400,45.1,5,45,5,0
21,40700,47.0,5,39,3,0
28,42100,47.7,4,36,4,0
45,47400,51.4,5,46,4,0
43,49300,46.0,4,48,4,0
19,42800,44.5,4,41,3,0
29,41500,45.4,4,34,4,0
44,52200,39.4,0,43,2,0
38,42300,39.1,0,46,2,1
30,42400,38.0,4,28,4,0
43,48600,39.8,1,45,1,1
45,45800,38.2,2,48,3,0
25,47200,47.8,4,38,4,1
35,46200,39.4,5,33,4,0
50,47600,38.3,0,43,1,0
44,50700,38.1,2,45,2,0
55,50900,36.8,1,55,2,1
53,51400,35.2,2,50,2,0
32,43800,43.8,2,36,4,0
39,47500,37.2,0,47,3,0
38,45200,33.9,3,40,1,0
31,46500,41.7,1,36,2,0
27,45500,45.5,2,43,4,0
26,42200,40.3,4,29,3,0
14,37400,43.2,4,37,5,0
36,45100,44.1,4,37,2,0
35,42200,43.6,3,41,4,0
33,50400,42.0,2,44,2,1
21,41900,36.7,6,41,5,0
38,48900,44.5,1,50,1,1
36,39700,47.3,4,35,4,0
24,41700,46.5,4,38,5,0
28,41300,39.4,3,36,4,0
25,41500,47.9,4,44,3,1
28,40600,45.1,3,43,4,0
32,48400,38.8,2,46,2,0
32,42700,43.7,4,41,2,0
26,45100,41.9,4,38,3,0
52,47700,46.1,2,46,2,0
42,42700,39.3,4,50,2,1
33,42200,41.3,3,45,4,0
27,40300,44.9,2,34,5,0
25,43100,41.2,1,45,4,0
28,39400,43.2,4,44,4,0
31,43100,35.2,4,38,3,0
39,46200,39.7,2,43,2,0
40,45800,38.0,3,49,2,0
38,44200,34.7,2,40,5,0
52,48800,39.7,3,44,2,1
41,47200,35.9,2,40,4,0
35,40600,39.1,3,42,4,0
31,47400,47.5,5,49,2,1
46,47900,37.6,1,47,1,1
46,43900,41.8,3,45,4,0
39,45800,37.1,4,39,3,0
44,43900,39.4,3,45,4,0
30,45500,46.6,4,33,4,0
25,41100,50.5,4,34,3,0
39,42400,43.0,2,31,3,0
36,44300,35.8,1,40,2,0
53,49800,42.6,1,44,2,1
38,46800,36.4,1,31,3,0
40,45100,41.2,2,41,1,1
40,45400,42.8,3,41,2,0
43,46100,36.9,1,36,2,0
41,44600,43.2,3,38,3,0
17,41200,48.8,6,36,5,1
28,44900,43.9,3,38,3,0
35,47700,35.7,2,42,3,0
33,46800,45.2,3,38,3,1
24,40800,42.8,5,27,5,0
43,46500,45.5,3,41,2,0
30,43100,37.7,4,27,4,1
55,51400,37.1,1,38,1,1
40,46800,38.8,2,44,3,0
26,43100,42.4,4,39,3,0
35,43300,38.8,3,37,4,0
40,45500,43.2,3,47,4,0
34,43700,47.2,4,40,3,0
24,45300,45.3,4,39,4,0
41,49100,44.2,2,51,1,1
37,46900,42.8,4,47,2,0
39,50700,40.5,2,38,3,0
52,52000,36.6,4,47,2,0
36,47900,36.4,3,35,3,0
30,44200,44.9,5,32,4,0
13,42400,45.3,7,35,4,0
49,48500,41.2,3,42,2,1
36,51100,40.5,2,37,2,1
30,43800,44.1,4,43,4,0
25,42100,44.4,4,31,4,0
36,47500,42.4,3,45,3,0
60,49500,38.6,2,41,1,1
44,47100,37.6,2,34,4,0
28,41900,42.6,2,38,5,0
46,48500,40.4,3,42,1,0
55,47200,39.3,2,42,1,0
44,48000,47.1,3,39,2,0
38,44600,40.5,4,35,3,0
42,45500,40.1,3,39,3,0
49,49000,43.6,4,44,1,1
51,48000,41.5,1,40,2,0
25,45100,42.3,3,30,3,0
42,43700,42.6,3,42,3,0
53,53000,39.2,0,43,1,0
48,48500,30.0,1,35,2,0
28,45500,41.0,2,31,4,0
23,40300,42.0,4,41,5,0
35,45900,37.8,3,40,4,0
19,47100,44.1,5,40,3,0
49,48000,42.6,2,39,3,1
64,49700,36.4,2,50,2,0
43,43400,39.1,2,33,3,0
31,46000,39.7,3,39,3,0
49,46900,36.5,4,47,3,0
45,46600,32.5,0,44,2,0
39,46000,37.1,0,34,2,0
34,45400,41.7,1,35,3,0
24,43400,45.9,4,36,4,0
40,49200,44.5,4,46,2,0
18,45200,48.3,3,31,4,0
49,48600,44.8,4,48,1,1
40,48900,39.0,1,35,3,1
32,43700,45.1,3,40,2,0
25,43400,43.4,4,39,4,0
37,47700,45.5,2,38,1,1
33,50400,36.0,0,46,2,1
32,39300,44.4,4,37,3,1
25,44000,47.0,5,52,3,1
29,41300,40.7,3,35,4,0
43,45800,38.8,3,37,2,0
36,42900,44.3,5,41,4,0
27,42800,38.5,2,44,4,0
44,49900,42.2,1,40,2,0
25,42500,40.9,4,45,5,0
33,43100,38.9,3,39,4,0
43,44000,38.6,4,49,2,0
25,41000,41.4,4,37,4,0
36,44200,42.7,5,42,3,0
32,45600,43.9,3,44,4,1
42,47500,36.2,0,41,3,0
55,49000,42.9,0,49,1,0
49,48700,40.5,1,45,3,0
47,42200,42.3,3,42,2,0
46,45300,40.8,2,49,3,0
32,44800,45.6,4,40,3,0
5,39200,48.5,7,37,5,0
31,42900,50.4,7,36,4,0
52,49500,41.0,3,46,1,0
28,38300,44.8,2,27,4,1
35,44400,44.9,3,37,5,0
65,49700,40.4,0,44,1,1
24,42800,41.8,1,35,3,1
53,46800,36.7,2,44,2,0
38,45200,38.2,2,40,3,0
20,42300,45.4,4,34,5,0
36,49200,44.9,3,42,3,0
45,46600,43.7,4,53,3,0
38,44300,40.4,3,47,4,0
33,44800,42.5,4,39,4,0
25,45000,42.6,3,35,4,0
34,42400,37.1,2,41,3,0
25,44000,42.1,5,35,3,0
34,44300,41.4,3,32,4,0
37,44300,44.1,5,32,3,1
46,41200,35.7,5,45,3,0
30,44100,35.7,3,42,3,0
31,44500,44.8,4,36,5,0
43,47900,40.1,0,42,2,1
57,48500,42.3,1,43,1,1
42,45400,38.6,2,44,2,1
43,46300,44.9,1,48,2,0
33,41800,46.9,5,39,2,0
32,43200,39.3,3,39,2,0
35,46900,44.2,5,40,2,1
57,43300,41.4,1,40,3,0
41,44800,36.7,1,49,1,1
54,45500,37.9,1,49,2,0
51,46300,40.6,2,42,3,0
20,45100,38.6,4,32,3,0
32,46700,45.1,4,34,3,0
32,43500,43.3,2,51,4,0
39,48600,41.6,2,38,1,1
17,49000,47.6,3,37,3,0
28,45600,44.0,4,39,3,0
45,47700,37.2,1,46,2,0
39,47000,39.1,2,46,2,0
23,41300,49.0,4,34,5,0
24,41100,38.8,3,35,4,0
19,44500,40.6,4,31,4,0
33,47700,47.5,4,32,3,0
12,37500,47.0,6,28,5,0
35,44000,45.1,2,35,3,0
45,44800,39.8,3,39,2,0
50,45700,42.4,5,44,1,1
35,40900,39.3,2,28,5,0
48,51100,40.2,3,39,2,0
55,50700,37.3,1,39,2,0
28,46400,43.1,4,31,3,0
39,45300,32.1,0,47,1,1
26,44700,40.9,4,36,4,0
29,44600,42.9,2,43,3,0
32,41300,44.2,4,30,5,0
20,40000,42.9,4,38,5,0
27,42800,40.1,3,43,2,0
47,47000,49.5,4,41,2,0
32,38200,42.1,4,35,3,0
49,52200,37.5,1,39,1,0
27,41600,41.6,4,36,4,0
35,45300,44.5,2,37,3,0
44,49300,38.7,2,38,3,0
23,41100,47.9,4,39,4,0
39,48200,43.4,2,42,3,0
42,44000,42.1,3,39,4,0
34,44400,44.3,4,36,4,0
43,46000,38.9,0,48,2,0
31,45300,44.6,3,39,4,0
21,46000,41.8,3,43,4,0
63,53400,42.8,3,44,1,1
40,47800,37.0,1,43,2,0
9,38800,46.5,4,24,5,0
24,43300,50.0,4,40,4,0
12,37800,53.0,4,40,4,0
35,47400,46.0,4,37,3,1
30,44400,35.0,2,37,3,0
30,41600,44.7,4,37,2,0
31,43500,46.0,5,35,4,0
31,47400,41.0,3,38,3,1
28,42000,43.7,4,39,4,0
21,43600,44.4,4,38,5,0
40,41200,43.5,3,42,3,0
19,42200,40.3,3,32,5,0
26,43800,41.5,4,43,4,0
16,39800,46.4,4,32,5,0
50,44800,41.3,2,41,1,0
31,45700,36.8,4,46,2,0
37,44800,37.6,3,42,3,0
7,40200,43.6,6,28,2,1
25,42000,43.3,2,36,4,0
39,48400,36.7,2,36,3,0
18,42200,42.3,4,36,5,0
41,45300,35.3,1,47,1,0
43,46400,46.8,4,37,2,1
37,46600,45.5,3,35,2,0
46,45500,44.2,4,43,2,1
57,50200,40.8,3,49,2,0
36,47400,44.0,2,38,2,0
29,41200,50.6,5,39,4,1
47,47100,39.3,4,41,2,1
33,46600,41.4,2,38,3,0
34,37000,41.5,3,32,4,0
48,46400,42.1,3,34,2,0
17,42400,45.8,3,43,4,0
26,39600,42.7,3,34,4,0
24,45900,46.7,3,31,5,0
64,49300,47.8,2,46,2,1
51,47000,36.9,2,52,1,1
49,46700,38.1,3,46,1,0
49,44500,38.0,2,45,2,0
44,45800,40.5,0,39,3,0
32,44800,45.9,3,38,3,0
29,44400,46.5,5,40,4,0
36,43300,45.3,3,31,4,0
33,43100,40.6,2,41,4,1
35,44600,41.9,3,47,2,1
33,42900,45.4,5,41,3,1
34,44800,42.4,3,40,3,0
47,48600,39.5,2,47,3,0
49,47500,40.7,2,43,2,0
37,42900,40.6,2,37,4,0
49,51300,40.0,3,51,1,0
33,43600,45.3,4,29,4,0
45,44300,46.6,4,35,1,0
36,42500,43.0,5,44,2,1
35,43300,45.5,4,30,4,0
40,42500,46.8,3,38,4,0
40,41400,37.6,3,37,2,0
13,38300,42.5,4,36,5,0
45,47100,37.1,1,45,3,0
32,41300,42.0,4,28,3,1
30,45200,47.1,5,39,3,0
51,49200,40.7,2,38,1,1
52,49400,43.5,5,46,3,0
21,42200,49.4,6,35,4,0
18,40200,48.2,8,30,5,0
25,41000,41.5,4,35,4,0
23,43400,47.4,5,48,2,0
44,48100,43.1,0,50,2,1
24,45800,41.4,2,42,2,0
32,47300,43.5,1,41,2,0
39,45100,39.5,4,40,3,0
39,44200,39.4,3,45,4,0
20,42400,45.1,5,41,5,0
32,43600,40.8,3,39,3,0
11,42800,45.2,4,31,5,0
65,49700,45.9,2,41,1,1
42,44700,44.1,3,34,2,0
12,39500,43.8,5,29,5,0
26,40900,49.0,6,34,4,0
29,46900,39.2,2,44,3,1
31,38000,41.2,4,38,5,0
36,47100,45.0,2,43,2,0
37,44600,38.4,2,41,3,0
34,45900,40.8,2,44,2,0
37,48600,40.3,4,43,2,0
23,46300,46.6,2,38,3,0
37,44500,44.7,3,45,3,0
32,42100,43.7,3,37,2,1
31,41900,47.5,3,34,3,0
23,43600,46.2,4,40,4,0
45,46500,35.8,3,53,2,0
30,44500,41.0,3,38,3,0
46,47400,40.1,2,49,2,0
42,50400,42.3,1,42,2,1
38,45300,36.0,1,42,3,0
44,48100,39.1,2,41,3,0
44,47600,39.2,3,37,3,0
44,44300,34.7,2,32,3,1
38,44700,43.4,4,36,4,0
51,46800,42.0,2,46,2,0
63,57200,39.6,0,48,1,0
18,43200,46.8,2,40,4,0
45,43700,39.4,2,41,2,0
32,41400,46.8,4,42,5,0
38,42800,36.3,1,47,3,0
16,40900,40.7,3,38,5,0
45,42900,38.1,0,46,3,0
21,44100,47.9,4,40,4,0
33,41800,44.9,4,32,3,0
32,50000,52.6,3,34,3,0
39,46200,37.9,2,38,3,0
22,43600,41.2,2,36,2,0
37,44400,45.9,4,44,3,1
51,45300,39.3,2,43,2,1
33,44500,44.8,3,33,4,0
57,47700,40.4,2,45,1,1
35,47100,44.9,3,44,2,1
34,46300,44.1,4,40,3,0
29,45600,43.1,4,51,2,0
50,51000,40.9,4,38,3,0
38,44900,38.9,1,48,1,1
26,43500,44.5,5,33,4,1
37,45600,34.3,3,37,4,0
41,43200,40.9,1,37,3,0
54,44900,39.4,2,47,3,0
37,47200,41.1,4,28,4,0
49,46200,38.0,0,49,3,1
44,44900,43.5,3,45,3,0
26,39100,45.8,4,31,5,0
35,45600,39.7,2,37,3,0
38,48700,32.6,1,39,2,0
53,48400,38.1,4,41,2,0
